bitcoin_price,bitcoin_volume,bitcoin_marketcap,ethereum_price,ethereum_volume,ethereum_marketcap,litecoin_price,litecoin_volume,litecoin_marketcap,ripple_price,ripple_volume,ripple_marketcap,stratis_price,stratis_volume,stratis_marketcap,waves_price,waves_volume,waves_marketcap,nem_price,nem_volume,nem_marketcap,omisego_price,omisego_volume,omisego_marketcap,monero_price,monero_volume,monero_marketcap,neo_price,neo_volume,neo_marketcap
827.0799999999999,7780960000.0,146981000000.0,91.81999999999994,2930530000.0,86055600000.0,20.190000000000026,576328000.0,9015890000.0,0.352749,4682010000.0,36951500000.0,1.669999999999999,20070700.0,815645000.0,0.8500000000000005,29552400.0,606151000.0,0.08738999999999997,74166200.0,5385460000.0,1.950000000000001,43385500.0,1346830000.0,27.909999999999997,76435300.0,4092070000.0,17.86,355323000.0,7618880000.0
852.2699999999995,6784820000.0,139412000000.0,95.16999999999996,2495820000.0,79799300000.0,21.389999999999986,722205000.0,8254980000.0,0.18288800000000005,1690340000.0,31095800000.0,1.2700000000000005,12699200.0,721390000.0,0.79,24332800.0,559784000.0,0.0731139999999999,60340000.0,4898410000.0,1.6500000000000004,41973800.0,1246080000.0,27.399999999999977,77557200.0,3890810000.0,8.810000000000002,212450000.0,7279310000.0
920.9100000000008,9346750000.0,128714000000.0,89.25,3708190000.0,73676900000.0,12.740000000000009,869207000.0,7624630000.0,0.08435899999999996,947315000.0,28447500000.0,0.9400000000000004,12229100.0,634084000.0,1.08,31567200.0,492456000.0,0.06899999999999995,42640900.0,4826200000.0,1.379999999999999,31563700.0,1110480000.0,45.34,81312200.0,3261220000.0,12.939999999999998,546733000.0,6763560000.0
1272.3200000000006,9169280000.0,130683000000.0,127.7700000000001,3896180000.0,77032000000.0,26.379999999999995,817808000.0,7851100000.0,0.09852800000000006,1133370000.0,30215600000.0,1.38,13130400.0,674637000.0,1.0700000000000003,16135000.0,501033000.0,0.09505500000000011,59231300.0,5239020000.0,2.380000000000001,36639600.0,1155150000.0,39.389999999999986,64730900.0,3306780000.0,23.560000000000002,571724000.0,6833700000.0
1802.4399999999996,13999800000.0,118810000000.0,222.0200000000001,6518270000.0,68958700000.0,39.170000000000016,1148410000.0,7024630000.0,0.19764400000000004,2361140000.0,27506200000.0,2.37,17572200.0,600848000.0,1.4900000000000002,20248500.0,453888000.0,0.18683900000000003,50311400.0,4103650000.0,4.000000000000001,56968000.0,949742000.0,64.05000000000001,100344000.0,2837430000.0,44.33,659946000.0,5464510000.0
1608.1599999999999,9285290000.0,139325000000.0,212.04999999999995,4269530000.0,81337400000.0,35.370000000000005,844678000.0,8190580000.0,0.15803899999999993,1286180000.0,32219400000.0,2.5200000000000005,14262200.0,783473000.0,1.5899999999999999,22395200.0,571019000.0,0.11942300000000006,28590400.0,4940820000.0,3.9299999999999997,45236500.0,1216630000.0,54.60000000000002,77454500.0,3435450000.0,33.22,312096000.0,6992380000.0
1303.6500000000005,7073550000.0,154553000000.0,163.97000000000003,2997090000.0,93953400000.0,34.110000000000014,1006080000.0,8829970000.0,0.156126,1190960000.0,35631700000.0,2.3599999999999994,14448100.0,953494000.0,1.1799999999999997,25765100.0,663752000.0,0.12881199999999993,41394700.0,5645440000.0,2.4399999999999995,36225800.0,1437590000.0,42.599999999999994,48981700.0,3951030000.0,21.980000000000004,203674000.0,7943970000.0
1179.1200000000008,7263790000.0,149085000000.0,144.25,3243480000.0,89507600000.0,44.39,687676000.0,7232410000.0,0.2131639999999999,1988960000.0,34795900000.0,1.8499999999999996,11740300.0,928058000.0,1.1099999999999994,23023200.0,621154000.0,0.13992499999999997,42520900.0,5260800000.0,2.1000000000000014,31593400.0,1362480000.0,41.380000000000024,55887100.0,3707610000.0,20.370000000000005,255707000.0,7867210000.0
1345.7900000000009,12726900000.0,153953000000.0,277.78999999999996,6713290000.0,100836000000.0,37.21000000000001,815540000.0,7844710000.0,0.325457,3529760000.0,37473900000.0,2.9399999999999995,25720900.0,996957000.0,1.3000000000000007,26726300.0,664536000.0,0.18079700000000004,54511900.0,5522750000.0,3.4300000000000015,62454300.0,1425460000.0,64.33000000000001,122696000.0,3774700000.0,37.230000000000004,552639000.0,8166710000.0
1476.5199999999986,9959400000.0,172372000000.0,176.52999999999986,5261680000.0,108952000000.0,34.25999999999999,539880000.0,9004330000.0,0.22962199999999988,1410420000.0,44971500000.0,3.369999999999999,23587600.0,1220310000.0,1.4400000000000004,27774000.0,769864000.0,0.1900989999999999,46639300.0,7123980000.0,2.6999999999999993,60157800.0,1617380000.0,51.389999999999986,73082700.0,4291340000.0,31.89,356495000.0,9487200000.0
604.1800000000003,8041160000.0,170183000000.0,94.16000000000008,3757560000.0,104231000000.0,9.419999999999987,363293000.0,9090870000.0,0.1499999999999999,1264030000.0,43800800000.0,1.6600000000000001,25649400.0,1183220000.0,0.6899999999999995,27535700.0,762709000.0,0.0500020000000001,50105100.0,7071080000.0,1.6899999999999995,71504300.0,1520480000.0,18.74000000000001,67649500.0,4306290000.0,14.860000000000014,357309000.0,9451090000.0
1271.0,8637860000.0,190339000000.0,125.66000000000008,4107860000.0,115207000000.0,18.49000000000001,433227000.0,9976170000.0,0.20000000000000018,1134640000.0,51452400000.0,3.1099999999999994,25695100.0,1467940000.0,1.2599999999999998,29051000.0,870974000.0,0.15961499999999995,47194000.0,8421590000.0,3.1899999999999995,96893300.0,1723530000.0,49.329999999999984,93182600.0,4970190000.0,33.620000000000005,670295000.0,10976100000.0
696.3999999999996,7107360000.0,197871000000.0,87.62000000000012,3715080000.0,121269000000.0,15.159999999999997,303561000.0,10649800000.0,0.10999999999999988,1073680000.0,54204300000.0,1.17,29743800.0,1443430000.0,0.7600000000000016,33554900.0,918718000.0,0.106371,47381700.0,9253430000.0,1.3100000000000023,46635600.0,1750090000.0,22.639999999999986,55323000.0,5194670000.0,16.67999999999998,602514000.0,9885260000.0
565.0,8350360000.0,193133000000.0,145.99,5372330000.0,108122000000.0,13.26000000000002,363515000.0,9969420000.0,0.21999999999999997,1327360000.0,47412500000.0,0.9499999999999993,34283400.0,1426250000.0,0.5099999999999998,34527300.0,916626000.0,0.050000000000000044,83612400.0,9506630000.0,1.5199999999999996,83798900.0,1638530000.0,14.200000000000045,75700900.0,5055340000.0,13.240000000000009,246175000.0,9124100000.0
625.6999999999989,7583270000.0,188054000000.0,79.86000000000013,3002870000.0,102651000000.0,8.27000000000001,291633000.0,9705020000.0,0.050000000000000044,689101000.0,47180200000.0,2.210000000000001,117059000.0,1329110000.0,0.6000000000000014,39528900.0,894906000.0,0.29280800000000007,237529000.0,7589110000.0,0.9800000000000004,99130000.0,1693910000.0,22.389999999999986,66614100.0,5090880000.0,7.719999999999999,207868000.0,8979150000.0
1186.4000000000015,9746200000.0,189398000000.0,83.81999999999994,3617690000.0,102334000000.0,15.809999999999974,375477000.0,9875590000.0,0.19000000000000017,2037570000.0,50706400000.0,2.91,55387300.0,1247740000.0,1.0399999999999991,34796200.0,903952000.0,0.25439100000000003,174749000.0,8504380000.0,3.6499999999999986,145709000.0,1829140000.0,36.299999999999955,91052800.0,4953260000.0,14.599999999999994,324067000.0,8953600000.0
728.3000000000011,8873170000.0,192163000000.0,69.92000000000007,4050190000.0,103335000000.0,9.069999999999993,363138000.0,9968750000.0,0.08999999999999986,986068000.0,52811100000.0,1.0300000000000011,18111100.0,1267800000.0,0.5099999999999998,38346500.0,891993000.0,0.07516900000000004,57845600.0,8760480000.0,2.4499999999999993,79337500.0,1841760000.0,21.410000000000025,76537300.0,5039370000.0,12.359999999999985,315010000.0,8976150000.0
861.6000000000004,9940990000.0,183419000000.0,96.63000000000011,3944040000.0,95952700000.0,12.560000000000002,375949000.0,9793780000.0,0.10999999999999988,1853440000.0,52380100000.0,1.08,23016500.0,1221140000.0,0.9699999999999998,45927300.0,819666000.0,0.0878279999999999,57975100.0,8524940000.0,3.0199999999999996,72241700.0,1637570000.0,23.730000000000018,92263600.0,4830950000.0,25.97,433360000.0,7966980000.0
1247.8999999999996,9660610000.0,184087000000.0,102.69000000000005,3556700000.0,97554300000.0,20.580000000000013,441765000.0,9892990000.0,0.22999999999999998,2977080000.0,52421300000.0,2.3299999999999983,39676300.0,1140180000.0,0.8399999999999999,37418900.0,828237000.0,0.13256299999999988,67245800.0,8883820000.0,2.3200000000000003,58931400.0,1597700000.0,36.079999999999984,116898000.0,4929480000.0,19.53,263389000.0,8018770000.0
1726.199999999999,10537400000.0,195645000000.0,158.3599999999999,3810100000.0,102504000000.0,28.370000000000005,494091000.0,10521900000.0,0.27,2642510000.0,53909800000.0,3.210000000000001,32543500.0,1325880000.0,1.0600000000000005,30657000.0,838233000.0,0.20007300000000006,73947400.0,9700910000.0,3.74,70101200.0,1748670000.0,67.25,116893000.0,5453550000.0,25.400000000000006,346611000.0,8599480000.0
1607.699999999999,9935180000.0,216740000000.0,134.18000000000006,3378090000.0,112226000000.0,26.600000000000023,463516000.0,11585700000.0,0.24,2840750000.0,61061900000.0,3.2399999999999984,34303600.0,1584850000.0,1.6600000000000001,36459600.0,964861000.0,0.19999999999999996,112542000.0,11019300000.0,3.3299999999999983,55861100.0,2013840000.0,53.10000000000002,126395000.0,6008720000.0,24.029999999999987,346048000.0,9764800000.0
1446.7999999999993,11801700000.0,195979000000.0,122.15999999999985,3975190000.0,101451000000.0,20.210000000000008,540786000.0,10658300000.0,0.1299999999999999,2346450000.0,60543000000.0,1.4900000000000002,56670600.0,1478350000.0,0.9399999999999995,51892200.0,888259000.0,0.10999999999999988,129900000.0,9901720000.0,1.3200000000000003,89103800.0,1901100000.0,44.72000000000003,240595000.0,5743450000.0,18.539999999999992,501671000.0,9132020000.0
820.6999999999989,10740400000.0,192150000000.0,89.50999999999999,4084450000.0,99863900000.0,15.129999999999995,560284000.0,10480800000.0,0.19999999999999996,3697430000.0,61291900000.0,2.0299999999999994,36179600.0,1422830000.0,1.17,45279300.0,850897000.0,0.1499999999999999,130817000.0,9645220000.0,1.860000000000003,72477800.0,1798360000.0,58.41999999999996,199852000.0,4906340000.0,17.180000000000007,494800000.0,9181130000.0
1164.7999999999993,15020400000.0,188242000000.0,132.54999999999995,5938320000.0,98642100000.0,30.189999999999998,936784000.0,10245500000.0,0.47,9110440000.0,50577100000.0,2.6899999999999995,45599200.0,1464610000.0,2.1000000000000005,35228000.0,847572000.0,0.21276699999999993,119459000.0,9234340000.0,2.289999999999999,87971600.0,1860280000.0,43.75999999999999,152851000.0,5005990000.0,29.640000000000015,838634000.0,9269200000.0
2275.709999999999,18830600000.0,192123000000.0,309.31000000000006,8545160000.0,102974000000.0,56.78,1422490000.0,10417800000.0,0.48220299999999994,7251210000.0,45854700000.0,4.970000000000001,55399600.0,1473570000.0,2.1500000000000004,86632300.0,835624000.0,0.397803,166003000.0,8788260000.0,6.5,114904000.0,1765470000.0,91.75999999999999,192937000.0,4978850000.0,59.72,1587920000.0,9407150000.0
3648.2000000000007,18853800000.0,232517000000.0,417.09000000000015,8405140000.0,125389000000.0,80.53,1405070000.0,12752100000.0,0.790687,5687960000.0,65018400000.0,8.980000000000002,82425800.0,2058280000.0,3.84,42325600.0,1083460000.0,0.6674449999999998,198199000.0,12460300000.0,8.59,132224000.0,2296440000.0,157.79000000000002,283036000.0,6491450000.0,83.67999999999999,1664430000.0,12217900000.0
803.7999999999993,12750800000.0,231334000000.0,99.99000000000001,4781100000.0,132404000000.0,12.22999999999999,601770000.0,12993700000.0,0.22999999999999998,1838460000.0,71909400000.0,2.870000000000001,136719000.0,1941050000.0,0.7700000000000014,47209300.0,1102430000.0,0.13000000000000012,105495000.0,12488300000.0,2.16,91802400.0,2418190000.0,51.96999999999997,264782000.0,6179110000.0,49.44999999999999,1455620000.0,11056500000.0
1243.7999999999993,11084100000.0,241447000000.0,114.34999999999991,4841630000.0,135503000000.0,36.58000000000001,886415000.0,14265000000.0,0.20999999999999996,1978200000.0,78195800000.0,2.539999999999999,29952500.0,1967980000.0,1.3599999999999994,46611100.0,1184520000.0,0.16999999999999993,38628400.0,13590300000.0,3.5700000000000003,74017300.0,2624620000.0,59.69999999999999,180678000.0,6556930000.0,40.910000000000025,648694000.0,9136460000.0
707.1000000000004,12763600000.0,234391000000.0,162.41000000000008,5746760000.0,123163000000.0,26.310000000000002,961043000.0,12964300000.0,0.14000000000000012,2130170000.0,79469700000.0,1.8200000000000003,29031000.0,1838120000.0,0.8200000000000003,42000200.0,1134720000.0,0.1200000000000001,60099500.0,13127300000.0,3.41,120921000.0,2329570000.0,40.31,248705000.0,6129540000.0,22.359999999999985,455703000.0,8069500000.0
1071.7999999999993,12065700000.0,225986000000.0,175.95000000000005,5222300000.0,112263000000.0,18.77000000000001,691160000.0,12572900000.0,0.29000000000000004,3330810000.0,75172500000.0,4.42,39309600.0,1596910000.0,1.299999999999999,43342800.0,1078330000.0,0.18999999999999995,65119100.0,11824500000.0,2.3299999999999983,83835500.0,2214090000.0,47.45999999999998,158189000.0,5591320000.0,21.299999999999997,234757000.0,7097050000.0
1912.8999999999996,16534100000.0,251387000000.0,202.12999999999988,7235900000.0,122879000000.0,32.05000000000001,1079390000.0,13758400000.0,0.6299999999999999,6296120000.0,76711800000.0,4.579999999999998,41010200.0,1901060000.0,2.67,46240500.0,1265240000.0,0.32000000000000006,93279400.0,13043500000.0,4.48,122602000.0,2393480000.0,69.20999999999998,187722000.0,6329790000.0,21.67,270718000.0,8001780000.0
1282.0999999999985,18500800000.0,244981000000.0,190.7800000000002,9214950000.0,125976000000.0,17.189999999999998,1009910000.0,13566300000.0,0.4600000000000002,4833640000.0,82511000000.0,2.4499999999999993,38332900.0,1909330000.0,1.629999999999999,62348700.0,1303830000.0,0.24,92956100.0,13913900000.0,3.5,137934000.0,2591750000.0,48.54000000000002,265152000.0,6439820000.0,16.210000000000008,361797000.0,8270280000.0
1073.5,16660000000.0,253935000000.0,175.49,7965460000.0,110999000000.0,18.319999999999993,940825000.0,13920200000.0,0.5499999999999998,3694700000.0,94657500000.0,3.1000000000000014,66024900.0,2164950000.0,1.5599999999999987,62959200.0,1353300000.0,0.25,75343700.0,15047200000.0,3.1899999999999977,191509000.0,2432850000.0,49.08000000000004,522438000.0,6289410000.0,28.03,529663000.0,6634310000.0
2329.7000000000007,18413900000.0,276612000000.0,250.8800000000001,8450970000.0,112164000000.0,51.41,1182080000.0,15726800000.0,1.29,3315260000.0,130302000000.0,5.629999999999999,167018000.0,1680520000.0,2.16,72190300.0,1284770000.0,0.3800000000000001,81479000.0,16454000000.0,7.66,382895000.0,2489290000.0,112.15999999999997,220924000.0,7139010000.0,17.919999999999987,231395000.0,6638000000.0
1491.8999999999978,15866000000.0,294222000000.0,110.16000000000008,5569880000.0,100981000000.0,23.599999999999966,1055400000.0,16178100000.0,0.41000000000000014,2395150000.0,119819000000.0,1.9499999999999993,39299000.0,1586140000.0,1.2599999999999998,56240800.0,1287400000.0,0.28,123173000.0,14898800000.0,5.129999999999999,250609000.0,1970170000.0,42.44999999999999,262443000.0,7103000000.0,9.319999999999993,196621000.0,6572870000.0
947.8000000000029,18314600000.0,293091000000.0,66.09000000000003,4662220000.0,96326500000.0,73.71000000000001,2264740000.0,13645300000.0,0.25,2777560000.0,117033000000.0,2.0,40643800.0,1490410000.0,1.6300000000000008,59738700.0,1201900000.0,0.24,99451000.0,14216700000.0,1.6400000000000006,99421600.0,1908510000.0,72.56,235391000.0,5999260000.0,11.22999999999999,187746000.0,6195060000.0
2502.4000000000015,23840900000.0,259748000000.0,119.06000000000006,6683150000.0,94423900000.0,18.269999999999982,1710600000.0,13164800000.0,0.73,6288500000.0,127870000000.0,1.7899999999999991,58967300.0,1578710000.0,1.4800000000000004,65668300.0,1245140000.0,0.30000000000000004,175192000.0,15195600000.0,2.2799999999999976,138393000.0,2021050000.0,33.150000000000034,182618000.0,6262550000.0,16.659999999999997,292933000.0,6429220000.0
1217.5,21783200000.0,256250000000.0,98.9899999999999,6502860000.0,93049400000.0,18.460000000000008,3481550000.0,13403400000.0,0.7199999999999998,8103660000.0,120763000000.0,2.089999999999998,58863100.0,1662060000.0,1.2300000000000004,65343400.0,1306410000.0,0.5499999999999998,332371000.0,16520300000.0,2.3100000000000023,150260000.0,2101860000.0,36.18000000000001,166108000.0,6448110000.0,12.960000000000008,332546000.0,6811420000.0
728.2999999999993,16871900000.0,251312000000.0,106.01999999999998,5093160000.0,85703500000.0,17.610000000000014,3215280000.0,13957800000.0,0.8399999999999999,6635880000.0,95457200000.0,2.5500000000000007,50176600.0,1587680000.0,1.1799999999999997,53810900.0,1331820000.0,0.6500000000000001,265016000.0,10333700000.0,1.9100000000000001,139039000.0,2055970000.0,39.39999999999998,180190000.0,5953920000.0,18.67,288086000.0,5869250000.0
2281.0,16846600000.0,228579000000.0,142.48000000000002,5783350000.0,74695700000.0,34.639999999999986,1237950000.0,12496900000.0,0.2400000000000002,3171010000.0,91791800000.0,2.219999999999999,63791100.0,1562840000.0,1.0500000000000007,61136300.0,1253640000.0,0.16999999999999993,108186000.0,9374970000.0,3.509999999999998,229553000.0,1973980000.0,28.730000000000018,224769000.0,5582210000.0,18.480000000000004,373377000.0,5104180000.0
957.5,10291200000.0,236725000000.0,40.52999999999997,2595760000.0,73075800000.0,14.430000000000007,633142000.0,12639700000.0,0.2400000000000002,1894230000.0,88945900000.0,3.25,75643600.0,1388100000.0,0.9299999999999997,43302300.0,1262600000.0,0.08000000000000007,58202800.0,9315310000.0,2.7399999999999984,166860000.0,1999550000.0,26.810000000000002,110244000.0,5434340000.0,7.969999999999999,142094000.0,4952450000.0
1621.7999999999993,12136300000.0,216326000000.0,50.23000000000002,2554270000.0,68850800000.0,23.97999999999999,771042000.0,11835100000.0,0.52,4642080000.0,81162600000.0,1.67,27243700.0,1269020000.0,1.2600000000000016,50113900.0,1169780000.0,0.17051100000000008,69870100.0,8256740000.0,6.149999999999999,349531000.0,1634170000.0,29.359999999999957,101667000.0,5113910000.0,10.320000000000007,181357000.0,4716090000.0
2331.7999999999993,14452600000.0,246224000000.0,68.59000000000003,3187780000.0,72856900000.0,37.23000000000002,943667000.0,13364800000.0,0.81,8108390000.0,85187400000.0,3.08,33165200.0,1493000000.0,2.84,49173200.0,1363620000.0,0.15694200000000003,73225300.0,9427530000.0,3.5500000000000007,124915000.0,1627310000.0,58.90999999999997,140463000.0,5882180000.0,11.520000000000003,202377000.0,4821840000.0
972.0,13025500000.0,246428000000.0,40.50999999999999,2648970000.0,71544300000.0,19.710000000000008,1392210000.0,13648200000.0,0.8300000000000001,7545740000.0,55767500000.0,1.9000000000000004,45160700.0,1425150000.0,1.5899999999999999,64926900.0,1286750000.0,0.16976900000000006,105782000.0,8213580000.0,2.1700000000000017,121258000.0,1547150000.0,29.49000000000001,173825000.0,5921340000.0,11.679999999999993,163331000.0,4270520000.0
1951.1000000000004,12336500000.0,265988000000.0,62.129999999999995,2389150000.0,73637100000.0,41.80000000000001,2593240000.0,14831200000.0,0.24,2843300000.0,53998200000.0,3.200000000000001,61972200.0,1360020000.0,1.8899999999999988,48273000.0,1358300000.0,0.11129,52492700.0,8498790000.0,2.1400000000000006,69410700.0,1530370000.0,63.01999999999998,162717000.0,6561210000.0,8.719999999999999,135592000.0,4339530000.0
1816.6000000000022,12487600000.0,270976000000.0,50.84000000000003,2100030000.0,74854100000.0,26.519999999999982,777138000.0,15615200000.0,0.29000000000000004,2854260000.0,45875700000.0,1.75,47212900.0,1477840000.0,1.25,54343300.0,1432160000.0,0.08463699999999996,53708400.0,8852550000.0,1.5599999999999987,65350300.0,1555920000.0,61.30000000000001,250742000.0,5920710000.0,7.410000000000004,153715000.0,4259210000.0
2432.300000000001,13454300000.0,235294000000.0,25.860000000000014,2201160000.0,73717800000.0,17.25,842993000.0,14876400000.0,0.09999999999999987,938847000.0,43455400000.0,2.450000000000001,87781700.0,1494590000.0,1.4700000000000006,65504500.0,1431340000.0,0.08445300000000011,65543300.0,8994070000.0,1.629999999999999,89081800.0,1591610000.0,27.5,161342000.0,5605310000.0,6.939999999999998,195466000.0,4329390000.0
1144.1000000000004,10664700000.0,234590000000.0,83.64999999999998,2491760000.0,67475100000.0,17.220000000000027,804377000.0,15111400000.0,0.1299999999999999,686014000.0,40506000000.0,3.539999999999999,79274800.0,1420150000.0,1.33,65545300.0,1393480000.0,0.1944149999999999,122425000.0,9378680000.0,1.5700000000000003,91485300.0,1483620000.0,42.670000000000016,119632000.0,5271820000.0,9.980000000000004,170538000.0,3917400000.0
1878.2999999999993,11572300000.0,244824000000.0,106.85000000000002,2300550000.0,69671200000.0,39.97,1122910000.0,15842900000.0,0.26877399999999996,754959000.0,45541100000.0,3.289999999999999,98855000.0,1331470000.0,2.289999999999999,59222600.0,1447000000.0,0.2527020000000001,98134100.0,8462550000.0,2.6899999999999995,87459300.0,1482550000.0,93.92000000000002,134675000.0,6062810000.0,8.129999999999995,160158000.0,3855900000.0
1774.4000000000015,13086000000.0,233748000000.0,84.15999999999997,2480340000.0,65752100000.0,51.03000000000003,1352580000.0,14655200000.0,0.1299999999999999,1497590000.0,45167600000.0,6.329999999999998,111333000.0,988665000.0,3.3099999999999987,88401100.0,1267050000.0,0.17739899999999997,77666400.0,7529810000.0,2.91,106232000.0,1342480000.0,73.26999999999998,190117000.0,5423160000.0,11.43,146282000.0,3660710000.0
4110.4,22198000000.0,266381000000.0,283.91999999999996,4977710000.0,79374400000.0,132.82000000000002,2938040000.0,17371200000.0,0.6389869999999999,4644700000.0,45189500000.0,5.55,57832900.0,1274250000.0,6.600000000000001,71699500.0,1613900000.0,0.437291,187781000.0,9100960000.0,7.860000000000001,210269000.0,1789150000.0,167.75000000000003,334617000.0,6504920000.0,28.89,297579000.0,4650220000.0
2225.0,16516600000.0,278827000000.0,87.84999999999991,3569060000.0,79125300000.0,40.210000000000036,1555940000.0,17116600000.0,0.45748500000000003,3626110000.0,30314000000.0,3.0999999999999996,120408000.0,1107160000.0,1.990000000000002,90875600.0,1529020000.0,0.13648899999999997,112835000.0,8549700000.0,2.719999999999999,127590000.0,1823820000.0,79.74000000000001,354021000.0,7291030000.0,11.550000000000011,225272000.0,4948010000.0
1857.0,22149700000.0,297526000000.0,89.05999999999995,3969940000.0,79810600000.0,40.97000000000003,2104060000.0,19012500000.0,0.058091000000000004,1007420000.0,30494300000.0,1.799999999999999,52126800.0,1181220000.0,2.360000000000001,81905700.0,1602310000.0,0.22425000000000006,119243000.0,8472610000.0,3.299999999999999,178069000.0,1856030000.0,146.45,498648000.0,5823300000.0,14.399999999999999,305912000.0,4634920000.0
1902.3999999999978,16894500000.0,320242000000.0,96.60000000000002,4096550000.0,76552200000.0,39.610000000000014,2150480000.0,19525500000.0,0.10681200000000013,1449670000.0,30117600000.0,1.8599999999999994,74910100.0,1259130000.0,3.5600000000000005,114641000.0,1563340000.0,0.20861000000000007,242843000.0,7662510000.0,4.390000000000001,247996000.0,1887880000.0,59.089999999999975,317292000.0,5904690000.0,15.509999999999991,290083000.0,5017420000.0
